date,channel,campaign_name,spend,clicks,customers,conversions,ctr,cvr,cpc,impressions,creative_id,creative_type,ad_name
2025-06-22,Pinterest,Traffic,58,27,0,0,1.37,0,2.13,1974,pinterest_traffic_video_42,Video,Traffic - Video 3
2025-06-23,Google Ads,Search - Brand,224,71,2,2,2.19,2.82,3.15,3241,googleads_search_-_brand_video_70,Video,Search - Brand - Video 1
2025-06-23,Google Ads,Search - Generic,239,75,3,3,1.84,4,3.21,4078,googleads_search_-_generic_video_5,Video,Search - Generic - Video 2
2025-06-23,Google Ads,Display - Remarketing,306,83,3,3,1.92,3.61,3.68,4323,,,
2025-06-23,Google Ads,Video - YouTube,240,70,3,3,1.9,4.29,3.42,3684,googleads_video_-_youtube_image_18,Image,Video - YouTube - Image 4
2025-06-23,Facebook,Traffic,175,48,1,1,1.1,2.08,3.65,4354,facebook_traffic_image_26,Image,Traffic - Image 1
2025-06-23,Facebook,Traffic,239,77,2,2,0.95,2.6,3.1,8091,facebook_traffic_video_69,Video,Traffic - Video 2
2025-06-23,Facebook,Traffic,152,40,1,1,0.95,2.5,3.81,4193,facebook_traffic_video_84,Video,Traffic - Video 3
2025-06-23,LinkedIn,Message Ads,175,18,1,1,0.71,5.56,9.87,2525,linkedin_message_ads_collection_74,Collection,Message Ads - Collection 1
2025-06-23,LinkedIn,Message Ads,178,16,1,1,0.94,6.25,10.92,1698,linkedin_message_ads_video_69,Video,Message Ads - Video 2
2025-06-23,LinkedIn,Message Ads,187,22,1,1,0.68,4.55,8.42,3246,linkedin_message_ads_image_42,Image,Message Ads - Image 3
2025-06-23,TikTok,Video Views,90,65,1,1,2.57,1.54,1.39,,tiktok_video_views_text_62,Text,Video Views - Text 1
2025-06-23,TikTok,Video Views,71,45,1,1,2.36,2.22,1.59,1908,tiktok_video_views_text_93,Text,Video Views - Text 2
2025-06-23,TikTok,Traffic,67,41,1,1,2.6,2.44,1.65,1579,tiktok_traffic_image_12,Image,Traffic - Image 3
2025-06-23,TikTok,Conversions,120,83,1,1,2.68,1.2,1.44,3092,tiktok_conversions_image_79,Image,Conversions - Image 4
2025-06-23,Pinterest,Video Views,108,47,1,1,1.27,2.13,2.31,3694,pinterest_video_views_text_60,Text,Video Views - Text 1
2025-06-23,Pinterest,Brand Awareness,150,78,2,2,1.2,2.56,1.93,6510,,,
2025-06-24,Google Ads,Search - Brand,293,95,4,4,1.91,4.21,3.09,4964,googleads_search_-_brand_text_47,Text,Search - Brand - Text 1
2025-06-24,Google Ads,Search - Generic,269,63,2,2,1.95,3.17,4.25,3237,googleads_search_-_generic_video_56,Video,Search - Generic - Video 2
2025-06-24,Google Ads,Video - YouTube,325,99,3,3,2.05,3.03,3.3,4824,googleads_video_-_youtube_video_50,Video,Video - YouTube - Video 3
2025-06-24,Facebook,Video Views,140,52,1,1,0.93,1.92,2.69,,facebook_video_views_collection_62,Collection,Video Views - Collection 1
2025-06-24,Facebook,Conversions,160,53,1,1,1.22,1.89,3.01,4354,facebook_conversions_image_53,Image,Conversions - Image 2
2025-06-24,Facebook,Lead Generation,111,31,1,1,1.07,3.23,3.57,2905,facebook_lead_generation_video_27,Video,Lead Generation - Video 3
2025-06-24,Facebook,Video Views,131,51,1,1,0.96,1.96,2.56,5293,facebook_video_views_video_90,Video,Video Views - Video 4
2025-06-24,LinkedIn,Dynamic Ads,192,22,1,1,0.87,4.55,8.77,,linkedin_dynamic_ads_image_15,Image,Dynamic Ads - Image 1
2025-06-24,LinkedIn,Message Ads,160,16,1,1,0.81,6.25,9.7,1968,linkedin_message_ads_video_33,Video,Message Ads - Video 2
2025-06-24,LinkedIn,Event Ads,286,34,2,2,0.73,5.88,8.33,4676,linkedin_event_ads_carousel_56,Carousel,Event Ads - Carousel 3
2025-06-24,TikTok,Video Views,100,56,1,1,2.84,1.79,1.77,1973,tiktok_video_views_collection_2,Collection,Video Views - Collection 1
2025-06-24,TikTok,Reach,84,50,1,1,3.36,2,1.68,1486,tiktok_reach_text_99,Text,Reach - Text 2
2025-06-24,TikTok,Traffic,168,103,2,2,2.69,1.94,1.62,3835,,,
2025-06-24,Pinterest,Brand Awareness,62,25,0,0,1.29,0,2.44,1938,,,
2025-06-24,Pinterest,Video Views,50,27,0,0,1.54,0,1.88,1749,pinterest_video_views_carousel_40,Carousel,Video Views - Carousel 2
2025-06-24,Pinterest,Conversions,89,40,1,1,1.65,2.5,2.25,2429,pinterest_conversions_carousel_29,Carousel,Conversions - Carousel 3
2025-06-25,Google Ads,Search - Generic,602,205,8,8,1.96,3.9,2.94,10460,googleads_search_-_generic_carousel_96,Carousel,Search - Generic - Carousel 1
2025-06-25,Google Ads,Search - Generic,522,142,6,6,1.91,4.23,3.68,,googleads_search_-_generic_carousel_39,Carousel,Search - Generic - Carousel 2
2025-06-25,Facebook,Remarketing,278,103,3,3,0.97,2.91,2.69,10610,facebook_remarketing_collection_21,Collection,Remarketing - Collection 1
2025-06-25,Facebook,Conversions,122,36,1,1,1.1,2.78,3.39,3277,facebook_conversions_video_38,Video,Conversions - Video 2
2025-06-25,Facebook,Video Views,242,88,2,2,1.03,2.27,2.76,8557,facebook_video_views_text_72,Text,Video Views - Text 3
2025-06-25,LinkedIn,Message Ads,189,25,1,1,0.73,4,7.52,3422,,,
2025-06-25,LinkedIn,Message Ads,155,17,1,1,0.95,5.88,9.04,1782,,,
2025-06-25,LinkedIn,Dynamic Ads,138,16,1,1,0.79,6.25,8.88,,linkedin_dynamic_ads_collection_45,Collection,Dynamic Ads - Collection 3
2025-06-25,LinkedIn,Text Ads,164,20,1,1,0.91,5,8.31,2192,linkedin_text_ads_video_11,Video,Text Ads - Video 4
2025-06-25,TikTok,App Install,67,51,1,1,2.94,1.96,1.32,,,,
2025-06-25,TikTok,Video Views,75,41,1,1,2.37,2.44,1.84,1729,tiktok_video_views_video_19,Video,Video Views - Video 2
2025-06-25,TikTok,Reach,83,45,1,1,3.14,2.22,1.85,1434,tiktok_reach_text_21,Text,Reach - Text 3
2025-06-25,TikTok,Conversions,81,47,1,1,2.7,2.13,1.72,,tiktok_conversions_collection_15,Collection,Conversions - Collection 4
2025-06-25,Pinterest,Brand Awareness,61,33,1,1,1.7,3.03,1.85,1941,pinterest_brand_awareness_carousel_73,Carousel,Brand Awareness - Carousel 1
2025-06-25,Pinterest,Conversions,55,22,0,0,1.26,0,2.49,1751,pinterest_conversions_carousel_9,Carousel,Conversions - Carousel 2
2025-06-25,Pinterest,Conversions,94,55,1,1,1.24,1.82,1.72,4440,pinterest_conversions_video_8,Video,Conversions - Video 3
2025-06-26,Google Ads,Search - Brand,259,93,4,4,2.01,4.3,2.79,4625,googleads_search_-_brand_video_22,Video,Search - Brand - Video 1
2025-06-26,Google Ads,Display - Remarketing,234,66,3,3,2.19,4.55,3.53,3015,googleads_display_-_remarketing_carousel_97,Carousel,Display - Remarketing - Carousel 2
2025-06-26,Google Ads,Display - Remarketing,224,68,3,3,2.02,4.41,3.29,3368,,,
2025-06-26,Google Ads,Search - Brand,261,76,4,4,2.16,5.26,3.41,3520,googleads_search_-_brand_collection_66,Collection,Search - Brand - Collection 4
2025-06-26,Facebook,Conversions,206,60,1,1,0.93,1.67,3.43,6468,facebook_conversions_video_25,Video,Conversions - Video 1
2025-06-26,Facebook,Lead Generation,214,82,2,2,1.22,2.44,2.62,6723,,,
2025-06-26,Facebook,Traffic,187,67,1,1,1.16,1.49,2.79,5793,facebook_traffic_text_61,Text,Traffic - Text 3
2025-06-26,LinkedIn,Message Ads,271,25,1,1,0.95,4,10.91,2618,linkedin_message_ads_image_50,Image,Message Ads - Image 1
2025-06-26,LinkedIn,Text Ads,395,40,1,1,0.99,2.5,9.97,4021,linkedin_text_ads_collection_98,Collection,Text Ads - Collection 2
2025-06-26,TikTok,Reach,119,97,2,2,2.58,2.06,1.23,3763,,,
2025-06-26,TikTok,Video Views,68,49,1,1,2.51,2.04,1.4,1952,tiktok_video_views_carousel_99,Carousel,Video Views - Carousel 2
2025-06-26,TikTok,App Install,88,56,1,1,2.98,1.79,1.56,,,,
2025-06-26,TikTok,Traffic,79,45,1,1,3.4,2.22,1.74,1324,tiktok_traffic_carousel_90,Carousel,Traffic - Carousel 4
2025-06-26,Pinterest,Traffic,56,26,1,1,1.18,3.85,2.14,2207,pinterest_traffic_text_3,Text,Traffic - Text 1
2025-06-26,Pinterest,Traffic,90,53,1,1,1.63,1.89,1.68,,pinterest_traffic_image_42,Image,Traffic - Image 2
2025-06-26,Pinterest,App Install,66,30,1,1,1.19,3.33,2.19,2529,pinterest_app_install_video_53,Video,App Install - Video 3
2025-06-27,Google Ads,Video - YouTube,452,134,5,5,2.27,3.73,3.38,5900,googleads_video_-_youtube_collection_51,Collection,Video - YouTube - Collection 1
2025-06-27,Google Ads,Shopping,453,182,9,9,2.26,4.95,2.49,8061,,,
2025-06-27,Google Ads,Search - Brand,420,112,5,5,2.57,4.46,3.74,4359,googleads_search_-_brand_image_3,Image,Search - Brand - Image 3
2025-06-27,Facebook,Video Views,294,80,2,2,1.35,2.5,3.68,5908,facebook_video_views_video_85,Video,Video Views - Video 1
2025-06-27,Facebook,Lead Generation,320,100,2,2,1.15,2,3.2,8712,facebook_lead_generation_collection_66,Collection,Lead Generation - Collection 2
2025-06-27,LinkedIn,Dynamic Ads,213,28,1,1,0.74,3.57,7.67,,linkedin_dynamic_ads_carousel_69,Carousel,Dynamic Ads - Carousel 1
2025-06-27,LinkedIn,Event Ads,264,27,1,1,0.7,3.7,9.9,,linkedin_event_ads_video_24,Video,Event Ads - Video 2
2025-06-27,LinkedIn,Message Ads,198,20,1,1,0.89,5,9.99,2248,linkedin_message_ads_text_61,Text,Message Ads - Text 3
2025-06-27,TikTok,Traffic,95,56,1,1,2.88,1.79,1.69,1944,tiktok_traffic_text_19,Text,Traffic - Text 1
2025-06-27,TikTok,Reach,91,54,1,1,3.3,1.85,1.67,1636,tiktok_reach_text_94,Text,Reach - Text 2
2025-06-27,TikTok,Traffic,114,82,2,2,3.49,2.44,1.39,2352,tiktok_traffic_video_12,Video,Traffic - Video 3
2025-06-27,Pinterest,Traffic,33,14,0,0,1.34,0,2.35,,pinterest_traffic_text_55,Text,Traffic - Text 1
2025-06-27,Pinterest,App Install,67,31,1,1,1.49,3.23,2.13,2082,,,
2025-06-27,Pinterest,App Install,46,21,0,0,1.35,0,2.19,1551,pinterest_app_install_carousel_69,Carousel,App Install - Carousel 3
2025-06-27,Pinterest,Conversions,51,20,1,1,1.49,5,2.52,1343,,,
2025-06-28,Google Ads,Shopping,115,26,1,1,2.34,3.85,4.37,1112,googleads_shopping_image_29,Image,Shopping - Image 1
2025-06-28,Google Ads,Video - YouTube,172,58,2,2,2.38,3.45,2.99,2432,googleads_video_-_youtube_video_99,Video,Video - YouTube - Video 2
2025-06-28,Google Ads,Search - Brand,127,28,1,1,2.28,3.57,4.47,,googleads_search_-_brand_collection_61,Collection,Search - Brand - Collection 3
2025-06-28,Google Ads,Video - YouTube,131,36,1,1,2.33,2.78,3.65,1546,googleads_video_-_youtube_collection_63,Collection,Video - YouTube - Collection 4
2025-06-28,Facebook,Lead Generation,102,29,1,1,1,3.45,3.57,2890,,,
2025-06-28,Facebook,Lead Generation,82,25,1,1,1.05,4,3.24,2391,facebook_lead_generation_carousel_40,Carousel,Lead Generation - Carousel 2
2025-06-28,Facebook,Conversions,55,14,0,0,1.07,0,4.05,1313,facebook_conversions_text_17,Text,Conversions - Text 3
2025-06-28,Facebook,Video Views,68,22,0,0,0.97,0,3.06,2264,facebook_video_views_carousel_77,Carousel,Video Views - Carousel 4
2025-06-28,LinkedIn,Text Ads,143,13,1,1,0.86,7.69,11.2,1506,,,
2025-06-28,LinkedIn,Sponsored Content,193,18,1,1,0.89,5.56,10.49,2012,linkedin_sponsored_content_image_67,Image,Sponsored Content - Image 2
2025-06-28,TikTok,Conversions,56,32,1,1,2.98,3.13,1.75,1075,,,
2025-06-28,TikTok,Video Views,41,29,0,0,2.6,0,1.4,1114,tiktok_video_views_image_5,Image,Video Views - Image 2
2025-06-28,TikTok,Reach,49,34,1,1,2.62,2.94,1.44,,tiktok_reach_image_31,Image,Reach - Image 3
2025-06-28,TikTok,App Install,47,34,1,1,2.85,2.94,1.37,1194,tiktok_app_install_collection_84,Collection,App Install - Collection 4
2025-06-28,Pinterest,Brand Awareness,100,43,1,1,1.26,2.33,2.35,3419,pinterest_brand_awareness_text_58,Text,Brand Awareness - Text 1
2025-06-28,Pinterest,App Install,62,32,1,1,1.37,3.13,1.93,2337,pinterest_app_install_text_61,Text,App Install - Text 2
2025-06-29,Google Ads,Search - Brand,202,54,2,2,2.27,3.7,3.76,2384,,,
2025-06-29,Google Ads,Video - YouTube,215,62,2,2,2.34,3.23,3.48,2645,googleads_video_-_youtube_image_18,Image,Video - YouTube - Image 2
2025-06-29,Google Ads,Display - Remarketing,146,32,1,1,1.96,3.13,4.52,1635,,,
2025-06-29,Facebook,Traffic,79,22,1,1,1.18,4.55,3.54,1864,facebook_traffic_collection_52,Collection,Traffic - Collection 1
2025-06-29,Facebook,Traffic,90,24,0,0,1.14,0,3.76,,facebook_traffic_image_21,Image,Traffic - Image 2
2025-06-29,Facebook,Lead Generation,93,31,1,1,1.25,3.23,2.98,2483,facebook_lead_generation_video_29,Video,Lead Generation - Video 3
2025-06-29,Facebook,Conversions,125,46,1,1,1.19,2.17,2.7,3860,facebook_conversions_carousel_46,Carousel,Conversions - Carousel 4
2025-06-29,LinkedIn,Dynamic Ads,175,14,0,0,0.81,0,12.81,1723,,,
2025-06-29,LinkedIn,Dynamic Ads,243,22,1,1,0.82,4.55,11.07,2671,linkedin_dynamic_ads_image_68,Image,Dynamic Ads - Image 2
2025-06-29,TikTok,Traffic,119,61,1,1,3.26,1.64,1.96,1869,,,
2025-06-29,TikTok,Conversions,68,44,1,1,3.01,2.27,1.54,1463,tiktok_conversions_carousel_3,Carousel,Conversions - Carousel 2
2025-06-29,Pinterest,Conversions,80,42,1,1,1.44,2.38,1.92,2917,pinterest_conversions_image_93,Image,Conversions - Image 1
2025-06-29,Pinterest,Video Views,73,27,1,1,1.21,3.7,2.66,2240,pinterest_video_views_carousel_97,Carousel,Video Views - Carousel 2
2025-06-30,Google Ads,Search - Brand,588,165,7,7,2.74,4.24,3.57,6018,googleads_search_-_brand_text_15,Text,Search - Brand - Text 1
2025-06-30,Google Ads,Search - Brand,487,164,8,8,2.09,4.88,2.97,7863,googleads_search_-_brand_carousel_45,Carousel,Search - Brand - Carousel 2
2025-06-30,Facebook,Remarketing,147,55,1,1,1.33,1.82,2.66,4141,facebook_remarketing_carousel_49,Carousel,Remarketing - Carousel 1
2025-06-30,Facebook,Video Views,151,56,2,2,1.17,3.57,2.68,4767,facebook_video_views_collection_81,Collection,Video Views - Collection 2
2025-06-30,Facebook,Lead Generation,148,56,1,1,1.16,1.79,2.66,4818,facebook_lead_generation_video_91,Video,Lead Generation - Video 3
2025-06-30,Facebook,Traffic,93,28,1,1,1.21,3.57,3.27,2308,facebook_traffic_video_7,Video,Traffic - Video 4
2025-06-30,LinkedIn,Sponsored Content,233,25,1,1,0.85,4,9.38,2958,,,
2025-06-30,LinkedIn,Dynamic Ads,150,13,1,1,0.83,7.69,11.79,1560,linkedin_dynamic_ads_carousel_89,Carousel,Dynamic Ads - Carousel 2
2025-06-30,LinkedIn,Text Ads,238,23,1,1,0.89,4.35,10.54,2586,,,
2025-06-30,TikTok,Traffic,140,100,1,1,3.03,1,1.4,3296,,,
2025-06-30,TikTok,Reach,141,88,2,2,2.84,2.27,1.61,3097,tiktok_reach_text_92,Text,Reach - Text 2
2025-06-30,Pinterest,Brand Awareness,56,30,1,1,1.3,3.33,1.84,2315,pinterest_brand_awareness_image_58,Image,Brand Awareness - Image 1
2025-06-30,Pinterest,Brand Awareness,53,29,1,1,1.59,3.45,1.82,1820,,,
2025-06-30,Pinterest,App Install,58,28,1,1,1.73,3.57,2.05,,,,
2025-06-30,Pinterest,Conversions,79,39,1,1,1.18,2.56,2.04,3293,pinterest_conversions_image_17,Image,Conversions - Image 4
2025-07-01,Google Ads,Search - Brand,668,191,9,9,2.32,4.71,3.5,,googleads_search_-_brand_video_33,Video,Search - Brand - Video 1
2025-07-01,Google Ads,Shopping,359,119,3,3,1.97,2.52,3.02,6031,googleads_shopping_collection_56,Collection,Shopping - Collection 2
2025-07-01,Facebook,Video Views,249,73,2,2,1.01,2.74,3.39,7229,facebook_video_views_collection_91,Collection,Video Views - Collection 1
2025-07-01,Facebook,Conversions,283,89,2,2,1.36,2.25,3.2,6528,facebook_conversions_carousel_74,Carousel,Conversions - Carousel 2
2025-07-01,LinkedIn,Text Ads,192,21,1,1,0.92,4.76,9.07,2289,,,
2025-07-01,LinkedIn,Message Ads,265,34,1,1,0.83,2.94,7.9,,linkedin_message_ads_collection_13,Collection,Message Ads - Collection 2
2025-07-01,LinkedIn,Message Ads,183,23,1,1,0.94,4.35,7.84,2454,linkedin_message_ads_video_30,Video,Message Ads - Video 3
2025-07-01,TikTok,Video Views,90,68,1,1,2.66,1.47,1.33,2557,tiktok_video_views_video_53,Video,Video Views - Video 1
2025-07-01,TikTok,Traffic,103,61,1,1,2.81,1.64,1.68,2172,tiktok_traffic_carousel_10,Carousel,Traffic - Carousel 2
2025-07-01,TikTok,Video Views,81,43,1,1,2.4,2.33,1.89,1791,tiktok_video_views_video_91,Video,Video Views - Video 3
2025-07-01,Pinterest,App Install,89,43,1,1,1.26,2.33,2.06,3426,pinterest_app_install_collection_75,Collection,App Install - Collection 1
2025-07-01,Pinterest,Traffic,69,37,1,1,1.21,2.7,1.85,3050,pinterest_traffic_image_27,Image,Traffic - Image 2
2025-07-01,Pinterest,Conversions,56,28,0,0,1.48,0,2.03,1892,pinterest_conversions_text_55,Text,Conversions - Text 3
2025-07-02,Google Ads,Display - Remarketing,257,65,2,2,2.09,3.08,3.94,3113,googleads_display_-_remarketing_collection_81,Collection,Display - Remarketing - Collection 1
2025-07-02,Google Ads,Search - Brand,244,62,2,2,2.36,3.23,3.96,2632,googleads_search_-_brand_collection_3,Collection,Search - Brand - Collection 2
2025-07-02,Google Ads,Shopping,324,111,5,5,2.14,4.5,2.91,5196,googleads_shopping_image_32,Image,Shopping - Image 3
2025-07-02,Google Ads,Search - Generic,309,95,4,4,2.02,4.21,3.25,4706,googleads_search_-_generic_carousel_24,Carousel,Search - Generic - Carousel 4
2025-07-02,Facebook,Traffic,217,71,2,2,1.26,2.82,3.06,5654,facebook_traffic_collection_98,Collection,Traffic - Collection 1
2025-07-02,Facebook,Video Views,214,55,1,1,1.13,1.82,3.91,4883,,,
2025-07-02,LinkedIn,Sponsored Content,228,29,2,2,0.74,6.9,7.94,3928,linkedin_sponsored_content_image_76,Image,Sponsored Content - Image 1
2025-07-02,LinkedIn,Message Ads,219,20,1,1,0.89,5,11.07,2245,linkedin_message_ads_text_45,Text,Message Ads - Text 2
2025-07-02,LinkedIn,Event Ads,269,30,1,1,0.8,3.33,9.09,3752,linkedin_event_ads_image_90,Image,Event Ads - Image 3
2025-07-02,TikTok,Video Views,105,74,2,2,3.38,2.7,1.41,,,,
2025-07-02,TikTok,App Install,142,94,2,2,2.47,2.13,1.5,3806,tiktok_app_install_image_69,Image,App Install - Image 2
2025-07-02,TikTok,App Install,94,53,1,1,3.14,1.89,1.78,1686,tiktok_app_install_carousel_55,Carousel,App Install - Carousel 3
2025-07-02,Pinterest,Traffic,82,49,1,1,1.18,2.04,1.68,4157,pinterest_traffic_video_80,Video,Traffic - Video 1
2025-07-02,Pinterest,Brand Awareness,89,41,1,1,1.36,2.44,2.17,3014,pinterest_brand_awareness_collection_19,Collection,Brand Awareness - Collection 2
2025-07-02,Pinterest,App Install,74,43,1,1,1.75,2.33,1.74,2460,pinterest_app_install_carousel_46,Carousel,App Install - Carousel 3
2025-07-03,Google Ads,Search - Generic,249,79,2,2,2.02,2.53,3.13,3905,googleads_search_-_generic_carousel_59,Carousel,Search - Generic - Carousel 1
2025-07-03,Google Ads,Search - Generic,349,117,3,3,2.65,2.56,2.98,4423,googleads_search_-_generic_video_69,Video,Search - Generic - Video 2
2025-07-03,Google Ads,Search - Brand,303,109,5,5,2.74,4.59,2.79,,googleads_search_-_brand_image_89,Image,Search - Brand - Image 3
2025-07-03,Facebook,Conversions,181,46,1,1,1.01,2.17,3.98,4576,facebook_conversions_collection_57,Collection,Conversions - Collection 1
2025-07-03,Facebook,Video Views,248,81,1,1,0.93,1.23,3.08,8756,,,
2025-07-03,LinkedIn,Sponsored Content,298,29,2,2,0.75,6.9,10.21,3877,linkedin_sponsored_content_text_26,Text,Sponsored Content - Text 1
2025-07-03,LinkedIn,Text Ads,314,35,2,2,0.69,5.71,8.87,5077,linkedin_text_ads_image_87,Image,Text Ads - Image 2
2025-07-03,TikTok,App Install,118,75,1,1,2.59,1.33,1.58,2900,tiktok_app_install_carousel_57,Carousel,App Install - Carousel 1
2025-07-03,TikTok,Conversions,83,45,1,1,2.66,2.22,1.83,1692,,,
2025-07-03,TikTok,Traffic,62,38,1,1,2.6,2.63,1.65,1462,tiktok_traffic_video_78,Video,Traffic - Video 3
2025-07-03,TikTok,Conversions,88,64,2,2,2.48,3.13,1.37,,tiktok_conversions_carousel_27,Carousel,Conversions - Carousel 4
2025-07-03,Pinterest,Video Views,81,41,1,1,1.65,2.44,1.96,2491,pinterest_video_views_video_4,Video,Video Views - Video 1
2025-07-03,Pinterest,Video Views,70,30,1,1,1.56,3.33,2.35,1918,,,
2025-07-03,Pinterest,Traffic,50,26,1,1,1.59,3.85,1.89,1631,pinterest_traffic_image_33,Image,Traffic - Image 3
2025-07-03,Pinterest,Video Views,38,19,0,0,1.37,0,2,1385,pinterest_video_views_collection_64,Collection,Video Views - Collection 4
2025-07-04,Google Ads,Video - YouTube,187,43,2,2,2.68,4.65,4.33,1604,googleads_video_-_youtube_video_96,Video,Video - YouTube - Video 1
2025-07-04,Google Ads,Display - Remarketing,329,106,5,5,1.97,4.72,3.11,5389,,,
2025-07-04,Google Ads,Shopping,198,55,2,2,2.06,3.64,3.61,2676,googleads_shopping_image_56,Image,Shopping - Image 3
2025-07-04,Google Ads,Shopping,203,56,2,2,2.58,3.57,3.61,2173,googleads_shopping_text_75,Text,Shopping - Text 4
2025-07-04,Facebook,Lead Generation,239,91,3,3,1.17,3.3,2.62,7780,,,
2025-07-04,Facebook,Lead Generation,262,70,2,2,1.1,2.86,3.72,6341,facebook_lead_generation_carousel_52,Carousel,Lead Generation - Carousel 2
2025-07-04,LinkedIn,Message Ads,247,24,1,1,0.68,4.17,10.22,3549,linkedin_message_ads_carousel_23,Carousel,Message Ads - Carousel 1
2025-07-04,LinkedIn,Sponsored Content,309,39,2,2,0.99,5.13,8,3950,linkedin_sponsored_content_text_99,Text,Sponsored Content - Text 2
2025-07-04,TikTok,Conversions,111,66,2,2,3.34,3.03,1.69,1976,tiktok_conversions_collection_87,Collection,Conversions - Collection 1
2025-07-04,TikTok,Conversions,98,57,1,1,3.24,1.75,1.71,1759,tiktok_conversions_image_80,Image,Conversions - Image 2
2025-07-04,TikTok,App Install,76,52,1,1,2.75,1.92,1.47,1889,tiktok_app_install_collection_2,Collection,App Install - Collection 3
2025-07-04,TikTok,Traffic,87,67,1,1,3.11,1.49,1.31,2154,tiktok_traffic_collection_63,Collection,Traffic - Collection 4
2025-07-04,Pinterest,Brand Awareness,150,92,2,2,1.26,2.17,1.63,7305,pinterest_brand_awareness_carousel_97,Carousel,Brand Awareness - Carousel 1
2025-07-04,Pinterest,App Install,94,50,1,1,1.32,2,1.89,3787,pinterest_app_install_image_68,Image,App Install - Image 2
2025-07-05,Google Ads,Shopping,306,79,3,3,2.58,3.8,3.86,3067,googleads_shopping_carousel_88,Carousel,Shopping - Carousel 1
2025-07-05,Google Ads,Shopping,333,84,2,2,1.86,2.38,3.95,,googleads_shopping_video_74,Video,Shopping - Video 2
2025-07-05,Facebook,Remarketing,96,25,1,1,1.02,4,3.82,2440,facebook_remarketing_image_46,Image,Remarketing - Image 1
2025-07-05,Facebook,Video Views,85,24,1,1,1.14,4.17,3.5,,,,
2025-07-05,Facebook,Remarketing,124,45,1,1,1.23,2.22,2.76,3659,facebook_remarketing_text_36,Text,Remarketing - Text 3
2025-07-05,Facebook,Traffic,77,24,1,1,1.05,4.17,3.24,2281,facebook_traffic_video_68,Video,Traffic - Video 4
2025-07-05,LinkedIn,Text Ads,255,24,1,1,0.86,4.17,10.61,2783,linkedin_text_ads_carousel_44,Carousel,Text Ads - Carousel 1
2025-07-05,LinkedIn,Event Ads,239,20,1,1,0.78,5,11.96,2574,linkedin_event_ads_carousel_86,Carousel,Event Ads - Carousel 2
2025-07-05,TikTok,Traffic,81,44,1,1,2.65,2.27,1.84,1658,tiktok_traffic_carousel_55,Carousel,Traffic - Carousel 1
2025-07-05,TikTok,Video Views,64,44,1,1,3.4,2.27,1.44,1295,tiktok_video_views_collection_49,Collection,Video Views - Collection 2
2025-07-05,Pinterest,Video Views,67,32,1,1,1.39,3.13,2.07,2310,pinterest_video_views_carousel_40,Carousel,Video Views - Carousel 1
2025-07-05,Pinterest,Traffic,70,31,1,1,1.59,3.23,2.25,1946,pinterest_traffic_text_90,Text,Traffic - Text 2
2025-07-06,Google Ads,Shopping,369,120,6,6,2.41,5,3.08,4977,googleads_shopping_carousel_33,Carousel,Shopping - Carousel 1
2025-07-06,Google Ads,Shopping,381,109,5,5,2.03,4.59,3.51,5358,googleads_shopping_image_82,Image,Shopping - Image 2
2025-07-06,Facebook,Remarketing,86,21,0,0,1.03,0,4.01,2033,facebook_remarketing_video_84,Video,Remarketing - Video 1
2025-07-06,Facebook,Video Views,148,50,1,1,1.37,2,2.99,3659,,,
2025-07-06,Facebook,Traffic,90,23,1,1,1.34,4.35,3.93,1721,facebook_traffic_text_74,Text,Traffic - Text 3
2025-07-06,LinkedIn,Text Ads,260,32,1,1,0.78,3.13,8.06,4129,,,
2025-07-06,LinkedIn,Dynamic Ads,138,11,1,1,0.76,9.09,12.89,1453,linkedin_dynamic_ads_image_60,Image,Dynamic Ads - Image 2
2025-07-06,TikTok,App Install,59,32,0,0,2.58,0,1.86,1242,tiktok_app_install_image_69,Image,App Install - Image 1
2025-07-06,TikTok,App Install,54,33,1,1,3.06,3.03,1.65,1078,tiktok_app_install_text_54,Text,App Install - Text 2
2025-07-06,TikTok,Video Views,67,45,1,1,2.6,2.22,1.49,1734,tiktok_video_views_video_9,Video,Video Views - Video 3
2025-07-06,TikTok,App Install,35,21,0,0,2.89,0,1.7,726,,,
2025-07-06,Pinterest,App Install,72,37,1,1,1.47,2.7,1.95,2512,pinterest_app_install_video_19,Video,App Install - Video 1
2025-07-06,Pinterest,Conversions,66,30,1,1,1.32,3.33,2.21,2272,,,
2025-07-06,Pinterest,Conversions,56,29,1,1,1.49,3.45,1.94,1946,pinterest_conversions_collection_8,Collection,Conversions - Collection 3
2025-07-07,Google Ads,Search - Generic,179,43,1,1,2.45,2.33,4.15,1755,,,
2025-07-07,Google Ads,Video - YouTube,169,50,2,2,1.99,4,3.38,,googleads_video_-_youtube_text_62,Text,Video - YouTube - Text 2
2025-07-07,Google Ads,Video - YouTube,228,77,2,2,2.4,2.6,2.98,3210,googleads_video_-_youtube_video_79,Video,Video - YouTube - Video 3
2025-07-07,Google Ads,Video - YouTube,266,83,4,4,2.21,4.82,3.21,3752,googleads_video_-_youtube_carousel_20,Carousel,Video - YouTube - Carousel 4
2025-07-07,Facebook,Video Views,381,161,4,4,1.17,2.48,2.37,13755,facebook_video_views_image_33,Image,Video Views - Image 1
2025-07-07,Facebook,Video Views,256,68,1,1,1.37,1.47,3.77,,,,
