date,channel,campaign_name,customers,new_customers,revenue,roas,avg_order_value,ltv
2024-10-31,Pinterest,Conversions,1,1,273,3.21,290.27,725.68
2024-10-31,Pinterest,App Install,1,1,214,3.63,226.54,566.36
2024-11-01,Google Ads,Display - Remarketing,5,5,714,2.05,121.99,304.98
2024-11-01,Google Ads,Video - YouTube,4,4,706,1.92,178.86,447.15
2024-11-01,Google Ads,Display - Remarketing,7,7,1701,4.59,241.59,603.97
2024-11-01,Facebook,Video Views,2,2,286,1.54,144.45,361.12
2024-11-01,Facebook,Lead Generation,2,2,328,1.42,203.78,509.44
2024-11-01,Facebook,Conversions,2,2,304,1.51,157.81,394.52
2024-11-01,LinkedIn,Event Ads,2,2,395,1.35,190.41,476.02
2024-11-01,LinkedIn,Event Ads,3,3,486,1.43,156.46,391.14
2024-11-01,TikTok,Reach,1,1,268,2.95,241.38,603.45
2024-11-01,TikTok,Conversions,2,2,540,5.51,243.78,609.45
2024-11-01,TikTok,Conversions,1,1,181,2.54,152.66,381.64
2024-11-01,TikTok,Video Views,1,1,293,5.14,293.96,734.9
2024-11-01,Pinterest,Video Views,1,1,137,2.2,151.54,378.86
2024-11-01,Pinterest,Conversions,1,1,200,2.81,226.65,566.61
2024-11-01,Pinterest,App Install,1,1,238,3.05,288.18,720.45
2024-11-01,Pinterest,Traffic,1,1,260,3.14,234.3,585.74
2024-11-02,Google Ads,Shopping,2,2,523,2.36,251.23,628.09
2024-11-02,Google Ads,Video - YouTube,4,4,1275,4.49,272.82,682.06
2024-11-02,Google Ads,Video - YouTube,2,2,549,2.29,308.26,770.64
2024-11-02,Facebook,Traffic,1,1,185,1.89,226.78,566.96
2024-11-02,Facebook,Conversions,1,1,122,0.81,127.57,318.92
2024-11-02,Facebook,Conversions,1,1,324,2.63,283.06,707.64
2024-11-02,Facebook,Lead Generation,1,1,125,1.29,150.59,376.49
2024-11-02,LinkedIn,Event Ads,1,1,140,1.05,120.89,302.23
2024-11-02,LinkedIn,Event Ads,1,1,347,1.94,306.33,765.82
2024-11-02,LinkedIn,Message Ads,1,1,193,1.95,173.15,432.86
2024-11-02,TikTok,Traffic,1,1,220,5.36,190.93,477.33
2024-11-02,TikTok,Traffic,1,1,272,5.67,287.45,718.63
2024-11-02,TikTok,Video Views,1,1,197,3.39,234.08,585.19
2024-11-02,Pinterest,Video Views,2,2,360,2.88,183.37,458.42
2024-11-02,Pinterest,App Install,1,1,157,1.27,147.53,368.83
2024-11-03,Google Ads,Video - YouTube,4,4,1441,3.95,312.65,781.64
2024-11-03,Google Ads,Search - Generic,6,6,853,1.82,122.27,305.67
2024-11-03,Facebook,Remarketing,1,1,203,1.16,217.88,544.69
2024-11-03,Facebook,Lead Generation,1,1,272,2.61,226.98,567.44
2024-11-03,LinkedIn,Event Ads,1,1,318,2.01,267.89,669.73
2024-11-03,TikTok,Conversions,1,1,221,4.02,245.25,613.13
2024-11-03,TikTok,Conversions,1,1,146,2.39,137.46,343.66
2024-11-03,TikTok,App Install,1,1,294,4.91,254.28,635.69
2024-11-03,Pinterest,Video Views,1,1,309,5.07,258.35,645.89
2024-11-04,Google Ads,Video - YouTube,5,5,962,2.33,171.59,428.98
2024-11-04,Google Ads,Shopping,9,9,1862,2.54,242.52,606.3
2024-11-04,Facebook,Conversions,3,3,672,2.31,256.04,640.1
2024-11-04,Facebook,Traffic,3,3,581,1.87,240.42,601.04
2024-11-04,LinkedIn,Dynamic Ads,1,1,208,0.81,213.61,534.03
2024-11-04,LinkedIn,Sponsored Content,1,1,137,0.53,141.87,354.68
2024-11-04,TikTok,Video Views,1,1,194,2.42,217.55,543.87
2024-11-04,TikTok,App Install,2,2,396,2.34,179.62,449.04
2024-11-04,Pinterest,Video Views,1,1,216,2.6,233.75,584.36
2024-11-04,Pinterest,Traffic,1,1,140,2.75,170.16,425.4
2024-11-05,Google Ads,Video - YouTube,5,5,946,2.48,167.88,419.71
2024-11-05,Google Ads,Shopping,6,6,923,1.71,130.18,325.44
2024-11-05,Facebook,Lead Generation,2,2,434,1.4,182.63,456.57
2024-11-05,Facebook,Traffic,4,4,908,2.04,215.81,539.53
2024-11-05,LinkedIn,Event Ads,1,1,371,2.07,315.13,787.83
2024-11-05,LinkedIn,Sponsored Content,1,1,179,0.96,194.86,487.15
2024-11-05,LinkedIn,Sponsored Content,1,1,258,1.56,273.1,682.75
2024-11-05,TikTok,Video Views,1,1,344,2.07,300.27,750.67
2024-11-05,TikTok,Conversions,1,1,192,1.33,175.24,438.11
2024-11-05,Pinterest,Traffic,1,1,135,1.69,130.22,325.54
2024-11-05,Pinterest,Brand Awareness,1,1,202,3.36,181.12,452.8
2024-11-05,Pinterest,Traffic,1,1,251,3.8,312.04,780.09
2024-11-05,Pinterest,Conversions,1,1,165,3.24,199.37,498.43
2024-11-06,Google Ads,Search - Brand,4,4,509,1.15,157.82,394.56
2024-11-06,Google Ads,Display - Remarketing,9,9,3071,5,304.54,761.35
2024-11-06,Facebook,Video Views,4,4,575,1.25,166.38,415.95
2024-11-06,Facebook,Video Views,1,1,228,0.78,274.38,685.95
2024-11-06,LinkedIn,Event Ads,1,1,243,1.12,224.87,562.18
2024-11-06,LinkedIn,Text Ads,1,1,207,1.27,179.52,448.79
2024-11-06,LinkedIn,Dynamic Ads,1,1,368,2.56,317.46,793.65
2024-11-06,LinkedIn,Sponsored Content,1,1,150,0.73,148.05,370.12
2024-11-06,TikTok,Reach,2,2,509,3.83,250.8,627.01
2024-11-06,TikTok,Conversions,4,4,1013,4.42,268.94,672.34
2024-11-06,Pinterest,Video Views,1,1,234,3.83,291.06,727.64
2024-11-06,Pinterest,Video Views,1,1,300,4.11,258.44,646.1
2024-11-06,Pinterest,Conversions,1,1,147,1.93,165.01,412.51
2024-11-07,Google Ads,Shopping,3,3,483,1.74,164.08,410.21
2024-11-07,Google Ads,Search - Brand,3,3,807,2.44,251.82,629.54
2024-11-07,Google Ads,Shopping,4,4,661,2.49,200.25,500.63
2024-11-07,Google Ads,Shopping,2,2,690,3.07,305.74,764.35
2024-11-07,Facebook,Lead Generation,2,2,366,2.04,183.92,459.79
2024-11-07,Facebook,Lead Generation,2,2,422,2.81,200.65,501.63
2024-11-07,Facebook,Remarketing,2,2,429,1.66,263.38,658.45
2024-11-07,Facebook,Video Views,1,1,111,0.62,130.7,326.74
2024-11-07,LinkedIn,Message Ads,2,2,607,1.68,277.98,694.95
2024-11-07,LinkedIn,Message Ads,1,1,105,0.31,124.32,310.8
2024-11-07,TikTok,Reach,1,1,227,3.49,246.61,616.52
2024-11-07,TikTok,Traffic,2,2,280,2.26,130.59,326.47
2024-11-07,TikTok,Video Views,1,1,144,2.4,135.73,339.33
2024-11-07,TikTok,Reach,1,1,152,2.11,130.2,325.49
2024-11-07,Pinterest,Traffic,1,1,150,2.83,156.76,391.89
2024-11-07,Pinterest,App Install,1,1,162,1.65,183.34,458.36
2024-11-07,Pinterest,App Install,1,1,205,2.94,182.12,455.3
2024-11-08,Google Ads,Shopping,6,6,838,1.89,173.56,433.9
2024-11-08,Facebook,Traffic,2,2,506,2.07,288.99,722.47
2024-11-08,Facebook,Traffic,3,3,864,2.81,292.94,732.36
2024-11-08,LinkedIn,Dynamic Ads,2,2,451,1.86,219.54,548.85
2024-11-08,LinkedIn,Message Ads,1,1,178,0.78,202.68,506.71
2024-11-08,LinkedIn,Event Ads,1,1,256,0.87,227.66,569.14
2024-11-08,TikTok,Video Views,1,1,240,2.35,230.72,576.8
2024-11-08,TikTok,App Install,1,1,303,3.26,288.7,721.75
2024-11-08,TikTok,Reach,1,1,198,1.4,213.54,533.85
2024-11-08,Pinterest,Video Views,1,1,271,4.31,261.28,653.2
2024-11-08,Pinterest,Brand Awareness,1,1,232,4.47,211.59,528.97
2024-11-08,Pinterest,Brand Awareness,1,1,129,2.02,150.22,375.55
2024-11-09,Google Ads,Display - Remarketing,3,3,510,1.85,187.11,467.78
2024-11-09,Google Ads,Shopping,2,2,754,3.71,317.88,794.69
2024-11-09,Google Ads,Search - Brand,3,3,731,3.34,253.59,633.98
2024-11-09,Facebook,Video Views,2,2,548,2.71,284.81,712.03
2024-11-09,Facebook,Lead Generation,2,2,396,1.74,233.26,583.16
2024-11-09,LinkedIn,Text Ads,1,1,243,0.82,205.31,513.27
2024-11-09,LinkedIn,Dynamic Ads,1,1,343,1.43,288.7,721.74
2024-11-09,TikTok,App Install,1,1,152,2.72,137.93,344.83
2024-11-09,TikTok,Conversions,1,1,197,2.29,234.97,587.42
2024-11-09,TikTok,Traffic,1,1,234,3.34,283.94,709.84
2024-11-09,Pinterest,Brand Awareness,1,1,229,3.02,196.38,490.96
2024-11-10,Google Ads,Search - Generic,4,4,1180,2.91,294.68,736.7
2024-11-10,Google Ads,Search - Brand,4,4,935,3.14,243.01,607.52
2024-11-10,Facebook,Conversions,1,1,181,2.24,199.8,499.49
2024-11-10,Facebook,Lead Generation,1,1,132,1.06,144.66,361.66
2024-11-10,Facebook,Remarketing,1,1,259,2.2,318.24,795.6
2024-11-10,Facebook,Video Views,1,1,202,1.65,186.73,466.83
2024-11-10,LinkedIn,Sponsored Content,1,1,233,1.7,241.65,604.13
2024-11-10,LinkedIn,Message Ads,1,1,297,2.88,251.93,629.83
2024-11-10,TikTok,Conversions,1,1,157,1.84,146.46,366.16
2024-11-10,TikTok,Video Views,1,1,197,2.08,201.38,503.46
2024-11-10,TikTok,Reach,1,1,242,3.91,252.81,632.02
2024-11-10,Pinterest,Brand Awareness,1,1,146,2.6,166.81,417.01
2024-11-11,Google Ads,Display - Remarketing,3,3,747,2.63,229.99,574.98
2024-11-11,Google Ads,Search - Generic,8,8,2434,4.52,263.49,658.73
2024-11-11,Google Ads,Video - YouTube,5,5,670,1.55,128.62,321.55
2024-11-11,Facebook,Conversions,2,2,461,1.7,195.92,489.79
2024-11-11,Facebook,Remarketing,2,2,346,1.45,193.81,484.52
2024-11-11,Facebook,Conversions,2,2,578,2.71,276.28,690.71
2024-11-11,LinkedIn,Text Ads,1,1,227,1.24,191.23,478.07
2024-11-11,LinkedIn,Text Ads,1,1,215,1.49,195.93,489.82
2024-11-11,LinkedIn,Dynamic Ads,1,1,242,1.04,281.24,703.1
2024-11-11,LinkedIn,Dynamic Ads,1,1,137,0.79,146.85,367.11
2024-11-11,TikTok,App Install,2,2,519,4.4,285.94,714.85
2024-11-11,TikTok,Conversions,2,2,405,2.77,198.21,495.53
2024-11-11,TikTok,Video Views,1,1,253,1.99,276.28,690.7
2024-11-11,Pinterest,Video Views,1,1,202,2.27,185.8,464.5
2024-11-11,Pinterest,App Install,1,1,186,2.22,177.4,443.5
2024-11-12,Google Ads,Search - Brand,9,9,2041,3.45,192.24,480.59
2024-11-12,Google Ads,Video - YouTube,6,6,1177,2.07,176.8,442.01
2024-11-12,Facebook,Lead Generation,2,2,505,1.75,210.56,526.41
2024-11-12,Facebook,Lead Generation,3,3,849,2.38,287.78,719.46
2024-11-12,LinkedIn,Event Ads,2,2,459,1.08,229.74,574.35
2024-11-12,LinkedIn,Message Ads,2,2,239,0.63,134.09,335.23
2024-11-12,TikTok,Reach,1,1,349,4.36,317.49,793.73
2024-11-12,TikTok,Video Views,1,1,208,1.98,186.49,466.21
2024-11-12,TikTok,Video Views,1,1,130,1.6,148.72,371.8
2024-11-12,TikTok,App Install,1,1,134,1.36,135,337.5
2024-11-12,Pinterest,Traffic,1,1,215,1.79,216.88,542.2
2024-11-12,Pinterest,Video Views,1,1,250,1.85,303.89,759.72
2024-11-13,Google Ads,Search - Brand,3,3,774,3.38,238.38,595.94
2024-11-13,Google Ads,Video - YouTube,2,2,345,1.51,183.3,458.26
2024-11-13,Google Ads,Shopping,3,3,499,1.65,148.79,371.98
2024-11-13,Google Ads,Search - Brand,4,4,592,1.75,149.87,374.67
2024-11-13,Facebook,Remarketing,2,2,577,2.26,269.54,673.84
2024-11-13,Facebook,Video Views,3,3,780,2.28,242.55,606.37
2024-11-13,Facebook,Conversions,2,2,527,2.16,295.87,739.68
2024-11-13,LinkedIn,Text Ads,1,1,301,0.98,310.95,777.36
2024-11-13,LinkedIn,Dynamic Ads,2,2,423,1.11,224.28,560.69
2024-11-13,TikTok,Video Views,1,1,271,3.23,297.03,742.57
2024-11-13,TikTok,Reach,1,1,244,2.24,288.57,721.43
2024-11-13,TikTok,Conversions,2,2,662,6.49,283.91,709.76
2024-11-13,TikTok,Conversions,2,2,652,4.9,276.05,690.13
2024-11-13,Pinterest,Conversions,1,1,196,3.69,219.27,548.17
2024-11-13,Pinterest,Traffic,1,1,228,3.87,215.92,539.8
2024-11-13,Pinterest,App Install,1,1,152,2.24,181.45,453.62
2024-11-13,Pinterest,App Install,1,1,141,2.47,151.9,379.76
2024-11-14,Google Ads,Search - Generic,4,4,655,1.69,200,500.01
2024-11-14,Google Ads,Display - Remarketing,4,4,1195,3.12,258.71,646.77
2024-11-14,Google Ads,Video - YouTube,3,3,771,3.05,255.19,637.98
2024-11-14,Google Ads,Video - YouTube,5,5,932,2.48,208.98,522.45
2024-11-14,Facebook,Remarketing,3,3,726,2.48,302.68,756.71
2024-11-14,Facebook,Remarketing,1,1,164,0.65,182.38,455.95
2024-11-14,Facebook,Lead Generation,4,4,1001,3.03,231.39,578.49
2024-11-14,LinkedIn,Text Ads,1,1,311,1.9,290.32,725.8
2024-11-14,LinkedIn,Message Ads,2,2,620,2.68,281.12,702.79
2024-11-14,LinkedIn,Event Ads,1,1,291,1.58,243.12,607.81
2024-11-14,LinkedIn,Sponsored Content,1,1,286,1.91,272.11,680.26
2024-11-14,TikTok,Conversions,3,3,583,3.02,227.72,569.3
2024-11-14,TikTok,Conversions,4,4,856,3.89,189.71,474.28
2024-11-14,Pinterest,Conversions,1,1,193,1.97,218.36,545.91
2024-11-14,Pinterest,App Install,1,1,251,3.22,245.74,614.36
2024-11-14,Pinterest,Conversions,1,1,198,1.66,210.59,526.47
2024-11-15,Google Ads,Search - Generic,10,10,2168,3.59,213.08,532.71
2024-11-15,Google Ads,Shopping,10,10,3211,4.04,267.97,669.92
2024-11-15,Facebook,Remarketing,2,2,540,2.1,278.59,696.48
2024-11-15,Facebook,Remarketing,1,1,143,0.79,122.19,305.48
2024-11-15,Facebook,Remarketing,2,2,521,2.39,261.95,654.89
2024-11-15,LinkedIn,Event Ads,2,2,413,1.08,219.65,549.13
2024-11-15,LinkedIn,Message Ads,2,2,298,1.12,147.33,368.34
2024-11-15,TikTok,Traffic,2,2,713,4.14,304.93,762.31
2024-11-15,TikTok,App Install,2,2,512,2.51,223.17,557.93
2024-11-15,Pinterest,Video Views,1,1,142,2.05,152.54,381.34
2024-11-15,Pinterest,Traffic,1,1,120,1.27,138.37,345.92
2024-11-15,Pinterest,Conversions,1,1,211,2.93,257.01,642.53
2024-11-15,Pinterest,Video Views,1,1,138,1.54,145.43,363.58
2024-11-16,Google Ads,Display - Remarketing,3,3,796,2.2,241.41,603.52
2024-11-16,Google Ads,Video - YouTube,4,4,886,2.39,275.51,688.78
2024-11-16,Facebook,Video Views,1,1,157,1.61,134.87,337.18
2024-11-16,Facebook,Lead Generation,1,1,144,1.29,162.02,405.05
2024-11-16,Facebook,Lead Generation,1,1,307,2.56,272.52,681.3
2024-11-16,LinkedIn,Message Ads,1,1,238,1.36,245.84,614.6
2024-11-16,LinkedIn,Text Ads,1,1,201,0.93,193.31,483.27
2024-11-16,TikTok,Traffic,1,1,218,2.12,190.49,476.22
2024-11-16,TikTok,Reach,1,1,210,2.04,261.01,652.51
2024-11-16,Pinterest,App Install,1,1,185,3.19,179.48,448.69
2024-11-17,Google Ads,Display - Remarketing,3,3,456,1.52,139.01,347.52
2024-11-17,Google Ads,Video - YouTube,1,1,198,0.96,211.65,529.12
2024-11-17,Google Ads,Video - YouTube,3,3,582,2.34,201.6,504
2024-11-17,Facebook,Remarketing,1,1,153,0.68,166.59,416.49
2024-11-17,Facebook,Remarketing,2,2,421,1.72,203.21,508.03
2024-11-17,LinkedIn,Sponsored Content,1,1,277,3.05,246.52,616.31
2024-11-17,LinkedIn,Dynamic Ads,1,1,240,2.6,229.18,572.96
2024-11-17,TikTok,Traffic,1,1,183,2.12,170.42,426.04
2024-11-17,TikTok,Reach,1,1,143,1.99,127.67,319.18
2024-11-17,TikTok,Reach,1,1,249,3.51,252.21,630.52
2024-11-17,Pinterest,App Install,1,1,139,1.74,160.82,402.05
2024-11-17,Pinterest,App Install,1,1,360,4.34,306.84,767.1
2024-11-18,Google Ads,Search - Brand,4,4,480,1.2,136.23,340.58
2024-11-18,Google Ads,Shopping,3,3,973,3.95,291.82,729.56
2024-11-18,Google Ads,Shopping,5,5,959,2.62,161.74,404.35
2024-11-18,Google Ads,Search - Generic,5,5,1078,2.96,240.99,602.46
2024-11-18,Facebook,Lead Generation,2,2,312,1.5,157.12,392.8
2024-11-18,Facebook,Lead Generation,1,1,121,0.55,129.95,324.88
2024-11-18,Facebook,Video Views,3,3,526,2.32,156.96,392.4
2024-11-18,Facebook,Video Views,1,1,125,0.55,128.61,321.52
2024-11-18,LinkedIn,Sponsored Content,1,1,190,1.03,231.49,578.74
2024-11-18,LinkedIn,Event Ads,1,1,337,1.64,300.59,751.48
2024-11-18,LinkedIn,Sponsored Content,1,1,165,0.69,202.81,507.03
2024-11-18,TikTok,Traffic,1,1,193,1.45,161.63,404.08
2024-11-18,TikTok,Conversions,1,1,151,1.33,154.11,385.28
2024-11-18,Pinterest,Brand Awareness,1,1,223,1.97,239.55,598.89
2024-11-18,Pinterest,Video Views,1,1,218,1.77,192.2,480.5
2024-11-19,Google Ads,Search - Brand,8,8,1001,2.16,142.12,355.3
2024-11-19,Google Ads,Shopping,4,4,1328,3.34,277.01,692.52
2024-11-19,Google Ads,Video - YouTube,3,3,454,1.6,129.06,322.64
2024-11-19,Facebook,Video Views,2,2,514,1.74,215.54,538.85
2024-11-19,Facebook,Conversions,2,2,315,1.43,140.47,351.17
2024-11-19,Facebook,Lead Generation,1,1,184,0.82,171.06,427.64
2024-11-19,LinkedIn,Sponsored Content,1,1,346,1.49,305.2,763
2024-11-19,LinkedIn,Event Ads,1,1,299,1.35,264.67,661.68
2024-11-19,LinkedIn,Message Ads,1,1,216,1.15,213.12,532.79
2024-11-19,TikTok,Reach,1,1,236,2.38,200.56,501.39
2024-11-19,TikTok,Traffic,4,4,1102,5.54,246.03,615.07
2024-11-19,Pinterest,Video Views,1,1,217,2.97,233.62,584.04
2024-11-19,Pinterest,Traffic,1,1,223,2.15,208.84,522.1
2024-11-19,Pinterest,Brand Awareness,1,1,331,2.56,291.03,727.57
2024-11-20,Google Ads,Search - Generic,7,7,1636,3.45,252.44,631.1
2024-11-20,Google Ads,Video - YouTube,7,7,1856,4.45,269.95,674.87
2024-11-20,Google Ads,Display - Remarketing,5,5,1007,2.34,231.43,578.57
2024-11-20,Google Ads,Search - Brand,8,8,1429,2.69,204.3,510.74
2024-11-20,Facebook,Lead Generation,5,5,1662,3.54,281.38,703.45
2024-11-20,Facebook,Remarketing,3,3,427,1.04,173.04,432.59
2024-11-20,Facebook,Conversions,2,2,437,1.46,213.1,532.75
2024-11-20,LinkedIn,Dynamic Ads,2,2,270,0.8,124.13,310.31
2024-11-20,LinkedIn,Dynamic Ads,1,1,291,1.07,243.47,608.68
2024-11-20,LinkedIn,Sponsored Content,2,2,235,0.78,132.11,330.29
2024-11-20,TikTok,Conversions,3,3,788,3.75,289.92,724.8
2024-11-20,TikTok,Video Views,2,2,442,2.42,184.52,461.3
2024-11-20,TikTok,Traffic,3,3,963,4.97,301.93,754.82
2024-11-20,Pinterest,App Install,1,1,166,1.71,179.66,449.15
2024-11-20,Pinterest,Brand Awareness,2,2,509,4.85,286.67,716.67
2024-11-20,Pinterest,Traffic,1,1,329,2.55,298.78,746.94
2024-11-20,Pinterest,Conversions,2,2,243,1.74,127.6,319.01
2024-11-21,Google Ads,Search - Generic,13,13,4077,5.95,293.8,734.51
2024-11-21,Google Ads,Shopping,8,8,2406,4.33,298.83,747.07
2024-11-21,Google Ads,Shopping,10,10,2457,4.19,249.57,623.92
2024-11-21,Facebook,Traffic,6,6,758,1.39,120.87,302.18
2024-11-21,LinkedIn,Text Ads,2,2,613,2.02,257.37,643.42
2024-11-21,LinkedIn,Event Ads,2,2,616,2.18,305.26,763.16
2024-11-21,TikTok,Conversions,3,3,331,1.34,132.04,330.09
2024-11-21,TikTok,Traffic,2,2,306,2.06,185.25,463.12
2024-11-21,TikTok,Traffic,2,2,594,3.79,305.95,764.88
2024-11-21,Pinterest,Brand Awareness,3,3,340,1.27,141.15,352.88
2024-11-21,Pinterest,Brand Awareness,3,3,936,5.03,271.19,677.97
2024-11-22,Google Ads,Shopping,8,8,2885,5.11,305.75,764.37
2024-11-22,Google Ads,Shopping,11,11,1481,1.98,154.35,385.87
2024-11-22,Google Ads,Shopping,9,9,925,1.55,126.83,317.07
2024-11-22,Facebook,Lead Generation,7,7,1570,2.52,242.63,606.57
2024-11-22,LinkedIn,Text Ads,2,2,583,1.33,284.09,710.23
2024-11-22,LinkedIn,Dynamic Ads,3,3,737,1.25,265.37,663.42
2024-11-22,TikTok,Traffic,4,4,1005,5.58,283.6,709.01
2024-11-22,TikTok,Conversions,3,3,908,6.83,310.88,777.19
2024-11-22,TikTok,Reach,1,1,162,1.74,164.62,411.56
2024-11-22,TikTok,Traffic,3,3,573,3.08,179.24,448.1
2024-11-22,Pinterest,Conversions,3,3,426,2.14,151.41,378.52
2024-11-22,Pinterest,Traffic,3,3,989,4.73,301.8,754.51
2024-11-23,Google Ads,Video - YouTube,4,4,618,1.92,175.42,438.55
2024-11-23,Google Ads,Display - Remarketing,3,3,937,3.42,293.45,733.62
2024-11-23,Google Ads,Display - Remarketing,5,5,1433,4.23,266.14,665.35
2024-11-23,Facebook,Video Views,1,1,238,1.45,248.81,622.03
2024-11-23,Facebook,Video Views,2,2,384,1.65,228.71,571.79
2024-11-23,Facebook,Lead Generation,1,1,250,1.53,295.98,739.96
2024-11-23,Facebook,Remarketing,2,2,723,3.86,314.37,785.92
2024-11-23,LinkedIn,Event Ads,1,1,211,1.16,195.19,487.97
2024-11-23,LinkedIn,Sponsored Content,1,1,206,1.44,212.03,530.08
2024-11-23,LinkedIn,Dynamic Ads,1,1,191,1.36,175.73,439.31
2024-11-23,LinkedIn,Sponsored Content,1,1,191,1.29,196.83,492.06
2024-11-23,TikTok,Traffic,2,2,283,2.16,124.74,311.85
2024-11-23,TikTok,App Install,1,1,179,1.66,206.22,515.56
2024-11-23,TikTok,Traffic,1,1,273,3.6,318.75,796.87
2024-11-23,Pinterest,Video Views,2,2,585,3.59,290.4,726.01
2024-11-23,Pinterest,Conversions,1,1,200,2.53,225.28,563.19
2024-11-24,Google Ads,Shopping,2,2,527,2,278.33,695.84
2024-11-24,Google Ads,Search - Brand,5,5,1008,2.8,207.58,518.94
2024-11-24,Google Ads,Video - YouTube,3,3,466,1.81,153.43,383.57
2024-11-24,Google Ads,Display - Remarketing,7,7,1918,5.36,239.73,599.33
2024-11-24,Facebook,Remarketing,2,2,455,2.24,247.6,619
2024-11-24,Facebook,Conversions,2,2,427,1.53,183.6,459
2024-11-24,Facebook,Conversions,1,1,176,1.06,167.25,418.13
2024-11-24,LinkedIn,Sponsored Content,2,2,499,1.46,217.67,544.19
2024-11-24,LinkedIn,Event Ads,1,1,133,0.46,128.31,320.77
2024-11-24,TikTok,Traffic,2,2,300,2.48,152.33,380.82
2024-11-24,TikTok,Reach,1,1,197,2.22,170.12,425.29
2024-11-24,TikTok,Reach,1,1,212,1.53,187.48,468.7
2024-11-24,Pinterest,Brand Awareness,1,1,246,2.26,250.83,627.08
2024-11-24,Pinterest,Conversions,1,1,278,2.07,307.48,768.71
2024-11-25,Google Ads,Shopping,11,11,3415,4.53,270.21,675.53
2024-11-25,Google Ads,Search - Brand,12,12,1366,1.97,122.58,306.44
2024-11-25,Google Ads,Shopping,6,6,1610,3.89,313.85,784.62
2024-11-25,Facebook,Traffic,3,3,802,2.86,247.01,617.53
2024-11-25,Facebook,Video Views,3,3,850,3.14,301,752.51
2024-11-25,Facebook,Traffic,2,2,597,2.56,256.7,641.75
2024-11-25,Facebook,Video Views,3,3,654,2.08,216.95,542.38
2024-11-25,LinkedIn,Dynamic Ads,2,2,339,1.05,200.64,501.6
2024-11-25,LinkedIn,Sponsored Content,3,3,493,1.11,154.5,386.25
2024-11-25,LinkedIn,Text Ads,3,3,538,1.34,192.15,480.38
2024-11-25,TikTok,Reach,3,3,394,1.97,140.53,351.32
2024-11-25,Pinterest,Brand Awareness,2,2,459,2.49,250.65,626.62
2024-11-25,Pinterest,App Install,1,1,269,3.06,312.31,780.77
2024-11-25,Pinterest,Video Views,3,3,799,4.75,227.04,567.6
2024-11-26,Google Ads,Search - Generic,7,7,1771,3.76,289.27,723.18
2024-11-26,Google Ads,Search - Brand,4,4,833,2.46,255.47,638.69
2024-11-26,Google Ads,Video - YouTube,12,12,2437,4.19,241.43,603.57
2024-11-26,Google Ads,Search - Generic,4,4,1036,3.45,316.59,791.49
2024-11-26,Facebook,Video Views,2,2,252,1.21,127.88,319.7
2024-11-26,Facebook,Lead Generation,2,2,373,1.59,224.03,560.07
2024-11-26,Facebook,Remarketing,1,1,148,0.82,140.85,352.13
2024-11-26,Facebook,Video Views,2,2,251,1.01,127.56,318.91
2024-11-26,LinkedIn,Message Ads,2,2,240,0.92,122.57,306.41
2024-11-26,LinkedIn,Event Ads,2,2,335,1.42,156.48,391.19
2024-11-26,LinkedIn,Sponsored Content,3,3,334,1.07,126.17,315.43
2024-11-26,LinkedIn,Message Ads,3,3,957,3.04,306.61,766.53
2024-11-26,TikTok,Traffic,2,2,352,2.52,147.71,369.27
2024-11-26,TikTok,Reach,2,2,379,3.01,207.96,519.9
2024-11-26,TikTok,Video Views,2,2,470,4.23,266.71,666.77
2024-11-26,TikTok,Conversions,1,1,245,2.31,244.28,610.7
2024-11-26,Pinterest,Traffic,2,2,269,1.84,129.31,323.27
2024-11-26,Pinterest,Conversions,2,2,382,2.31,207.62,519.04
2024-11-26,Pinterest,Video Views,2,2,360,2.09,183.49,458.72
2024-11-27,Google Ads,Shopping,7,7,945,1.93,127.46,318.66
2024-11-27,Google Ads,Video - YouTube,8,8,1749,4.13,197.15,492.87
2024-11-27,Google Ads,Video - YouTube,7,7,1121,1.98,145.59,363.98
2024-11-27,Google Ads,Shopping,4,4,741,1.79,155.62,389.06
2024-11-27,Facebook,Video Views,2,2,379,1.34,236.02,590.05
2024-11-27,Facebook,Video Views,4,4,1371,4.68,319.78,799.45
2024-11-27,Facebook,Remarketing,4,4,1090,3.32,282.25,705.62
2024-11-27,Facebook,Traffic,4,4,818,2.31,215.61,539.04
2024-11-27,LinkedIn,Dynamic Ads,1,1,296,0.98,315.38,788.44
2024-11-27,LinkedIn,Text Ads,1,1,266,1.19,292.84,732.11
2024-11-27,LinkedIn,Sponsored Content,2,2,588,2.05,308.06,770.16
2024-11-27,LinkedIn,Text Ads,1,1,253,1.05,229.66,574.15
2024-11-27,TikTok,Conversions,2,2,575,3.64,246.3,615.75
2024-11-27,TikTok,Video Views,2,2,298,2.57,157.02,392.54
2024-11-27,TikTok,App Install,4,4,1013,5.39,245.55,613.88
2024-11-27,TikTok,Traffic,2,2,648,3.58,314.73,786.81
2024-11-27,Pinterest,App Install,2,2,286,1.33,139.65,349.12
2024-11-27,Pinterest,Traffic,2,2,516,2.69,279.79,699.48
2024-11-28,Google Ads,Search - Brand,8,8,1677,2.67,220.58,551.46
2024-11-28,Google Ads,Search - Generic,11,11,1979,2.71,220.15,550.38
2024-11-28,Google Ads,Video - YouTube,4,4,749,1.64,170.18,425.45
2024-11-28,Facebook,Lead Generation,5,5,1045,2.04,205.64,514.11
