date,channel,campaign_name,spend,clicks,customers,conversions,ctr,cvr,cpc,impressions,creative_id,creative_type,ad_name
2024-10-31,TikTok,Video Views,107,70,1,1,2.85,1.43,1.54,2459,tiktok_video_views_collection_93,Collection,Video Views - Collection 1
2024-10-31,TikTok,Conversions,97,75,1,1,2.97,1.33,1.29,2527,tiktok_conversions_text_0,Text,Conversions - Text 2
2024-10-31,TikTok,Traffic,74,42,1,1,2.63,2.38,1.78,1599,,,
2024-10-31,TikTok,Traffic,87,61,1,1,2.63,1.64,1.42,,tiktok_traffic_carousel_87,Carousel,Traffic - Carousel 4
2024-10-31,Pinterest,Conversions,63,37,1,1,1.4,2.7,1.72,,pinterest_conversions_image_14,Image,Conversions - Image 1
2024-10-31,Pinterest,Conversions,85,52,1,1,1.22,1.92,1.64,4257,pinterest_conversions_video_45,Video,Conversions - Video 2
2024-10-31,Pinterest,Traffic,37,14,0,0,1.33,0,2.6,,pinterest_traffic_video_17,Video,Traffic - Video 3
2024-10-31,Pinterest,App Install,59,28,1,1,1.68,3.57,2.13,1663,pinterest_app_install_image_37,Image,App Install - Image 4
2024-11-01,Google Ads,Display - Remarketing,348,106,5,5,2.18,4.72,3.29,,googleads_display_-_remarketing_carousel_29,Carousel,Display - Remarketing - Carousel 1
2024-11-01,Google Ads,Video - YouTube,368,120,4,4,2.57,3.33,3.06,,googleads_video_-_youtube_carousel_21,Carousel,Video - YouTube - Carousel 2
2024-11-01,Google Ads,Display - Remarketing,371,140,7,7,2.33,5,2.65,6007,googleads_display_-_remarketing_image_19,Image,Display - Remarketing - Image 3
2024-11-01,Facebook,Video Views,185,54,2,2,0.92,3.7,3.45,,facebook_video_views_image_17,Image,Video Views - Image 1
2024-11-01,Facebook,Lead Generation,231,78,2,2,1.11,2.56,2.95,6997,,,
2024-11-01,Facebook,Conversions,201,71,2,2,0.95,2.82,2.85,7464,facebook_conversions_text_33,Text,Conversions - Text 3
2024-11-01,LinkedIn,Event Ads,293,37,2,2,0.83,5.41,7.93,4457,linkedin_event_ads_video_41,Video,Event Ads - Video 1
2024-11-01,LinkedIn,Event Ads,341,46,3,3,0.8,6.52,7.46,5775,linkedin_event_ads_carousel_42,Carousel,Event Ads - Carousel 2
2024-11-01,TikTok,Reach,91,56,1,1,2.93,1.79,1.62,1912,,,
2024-11-01,TikTok,Conversions,98,74,2,2,2.76,2.7,1.33,2682,tiktok_conversions_video_77,Video,Conversions - Video 2
2024-11-01,TikTok,Conversions,71,55,1,1,2.55,1.82,1.29,2153,,,
2024-11-01,TikTok,Video Views,57,33,1,1,2.45,3.03,1.7,,,,
2024-11-01,Pinterest,Video Views,62,32,1,1,1.67,3.13,1.95,1911,pinterest_video_views_collection_14,Collection,Video Views - Collection 1
2024-11-01,Pinterest,Conversions,71,35,1,1,1.27,2.86,2.03,2748,pinterest_conversions_carousel_11,Carousel,Conversions - Carousel 2
2024-11-01,Pinterest,App Install,78,37,1,1,1.3,2.7,2.09,2848,,,
2024-11-01,Pinterest,Traffic,83,43,1,1,1.51,2.33,1.93,2846,pinterest_traffic_video_68,Video,Traffic - Video 4
2024-11-02,Google Ads,Shopping,221,58,2,2,1.96,3.45,3.83,2954,googleads_shopping_image_99,Image,Shopping - Image 1
2024-11-02,Google Ads,Video - YouTube,284,90,4,4,1.98,4.44,3.15,4536,googleads_video_-_youtube_carousel_24,Carousel,Video - YouTube - Carousel 2
2024-11-02,Google Ads,Video - YouTube,240,58,2,2,2.51,3.45,4.15,2315,googleads_video_-_youtube_collection_38,Collection,Video - YouTube - Collection 3
2024-11-02,Facebook,Traffic,98,30,1,1,0.98,3.33,3.31,3051,facebook_traffic_text_2,Text,Traffic - Text 1
2024-11-02,Facebook,Conversions,150,53,1,1,1.22,1.89,2.84,4333,facebook_conversions_image_62,Image,Conversions - Image 2
2024-11-02,Facebook,Conversions,123,35,1,1,1.07,2.86,3.5,3269,facebook_conversions_carousel_82,Carousel,Conversions - Carousel 3
2024-11-02,Facebook,Lead Generation,97,31,1,1,1.14,3.23,3.12,2730,facebook_lead_generation_carousel_78,Carousel,Lead Generation - Carousel 4
2024-11-02,LinkedIn,Event Ads,133,12,1,1,0.79,8.33,10.79,1511,linkedin_event_ads_video_1,Video,Event Ads - Video 1
2024-11-02,LinkedIn,Event Ads,179,20,1,1,0.78,5,8.84,2573,linkedin_event_ads_image_28,Image,Event Ads - Image 2
2024-11-02,LinkedIn,Message Ads,99,11,1,1,0.7,9.09,9.28,1569,linkedin_message_ads_carousel_26,Carousel,Message Ads - Carousel 3
2024-11-02,TikTok,Traffic,41,24,1,1,3.18,4.17,1.7,754,tiktok_traffic_collection_99,Collection,Traffic - Collection 1
2024-11-02,TikTok,Traffic,48,33,1,1,2.92,3.03,1.47,,tiktok_traffic_image_28,Image,Traffic - Image 2
2024-11-02,TikTok,Conversions,40,24,0,0,2.95,0,1.69,814,tiktok_conversions_collection_55,Collection,Conversions - Collection 3
2024-11-02,TikTok,Video Views,58,36,1,1,3.32,2.78,1.63,1083,tiktok_video_views_text_14,Text,Video Views - Text 4
2024-11-02,Pinterest,Video Views,125,72,2,2,1.7,2.78,1.74,4238,pinterest_video_views_video_92,Video,Video Views - Video 1
2024-11-02,Pinterest,App Install,123,52,1,1,1.35,1.92,2.35,3840,pinterest_app_install_image_51,Image,App Install - Image 2
2024-11-03,Google Ads,Video - YouTube,365,104,4,4,2.36,3.85,3.52,,googleads_video_-_youtube_collection_76,Collection,Video - YouTube - Collection 1
2024-11-03,Google Ads,Search - Generic,468,130,6,6,2.21,4.62,3.59,5892,googleads_search_-_generic_video_75,Video,Search - Generic - Video 2
2024-11-03,Facebook,Remarketing,147,41,1,1,0.97,2.44,3.63,4228,facebook_remarketing_text_36,Text,Remarketing - Text 1
2024-11-03,Facebook,Remarketing,175,53,1,1,1.18,1.89,3.28,4501,facebook_remarketing_image_0,Image,Remarketing - Image 2
2024-11-03,Facebook,Lead Generation,104,31,1,1,1.21,3.23,3.32,2555,facebook_lead_generation_video_64,Video,Lead Generation - Video 3
2024-11-03,LinkedIn,Event Ads,158,13,1,1,0.87,7.69,11.8,1494,,,
2024-11-03,LinkedIn,Dynamic Ads,169,13,0,0,0.74,0,12.67,1758,,,
2024-11-03,TikTok,App Install,40,20,0,0,2.62,0,2.03,764,,,
2024-11-03,TikTok,Conversions,55,38,1,1,2.69,2.63,1.45,1411,tiktok_conversions_image_17,Image,Conversions - Image 2
2024-11-03,TikTok,Conversions,61,40,1,1,3.42,2.5,1.54,1169,tiktok_conversions_carousel_64,Carousel,Conversions - Carousel 3
2024-11-03,TikTok,App Install,60,34,1,1,2.49,2.94,1.76,1364,,,
2024-11-03,Pinterest,Video Views,61,34,1,1,1.23,2.94,1.8,2763,,,
2024-11-03,Pinterest,Video Views,46,25,0,0,1.56,0,1.87,1598,pinterest_video_views_image_56,Image,Video Views - Image 2
2024-11-03,Pinterest,App Install,57,24,0,0,1.4,0,2.37,1719,pinterest_app_install_text_22,Text,App Install - Text 3
2024-11-04,Google Ads,Video - YouTube,413,113,5,5,2.04,4.42,3.65,5540,googleads_video_-_youtube_video_69,Video,Video - YouTube - Video 1
2024-11-04,Google Ads,Shopping,733,206,9,9,1.98,4.37,3.57,10388,googleads_shopping_video_76,Video,Shopping - Video 2
2024-11-04,Facebook,Conversions,291,110,3,3,0.95,2.73,2.64,11619,facebook_conversions_video_56,Video,Conversions - Video 1
2024-11-04,Facebook,Traffic,311,100,3,3,1.13,3,3.12,8855,facebook_traffic_collection_59,Collection,Traffic - Collection 2
2024-11-04,LinkedIn,Dynamic Ads,258,31,1,1,0.76,3.23,8.21,4059,linkedin_dynamic_ads_carousel_64,Carousel,Dynamic Ads - Carousel 1
2024-11-04,LinkedIn,Sponsored Content,259,27,1,1,0.81,3.7,9.64,,,,
2024-11-04,TikTok,Video Views,80,42,1,1,2.39,2.38,1.92,1759,,,
2024-11-04,TikTok,App Install,169,108,2,2,2.88,1.85,1.57,3749,,,
2024-11-04,TikTok,Video Views,127,85,1,1,2.51,1.18,1.5,3390,tiktok_video_views_carousel_83,Carousel,Video Views - Carousel 3
2024-11-04,Pinterest,Video Views,83,37,1,1,1.31,2.7,2.27,2820,pinterest_video_views_image_84,Image,Video Views - Image 1
2024-11-04,Pinterest,Brand Awareness,72,33,0,0,1.2,0,2.15,,pinterest_brand_awareness_collection_9,Collection,Brand Awareness - Collection 2
2024-11-04,Pinterest,Video Views,69,36,1,1,1.67,2.78,1.93,2157,pinterest_video_views_video_60,Video,Video Views - Video 3
2024-11-04,Pinterest,Traffic,51,28,1,1,1.24,3.57,1.8,2260,pinterest_traffic_image_26,Image,Traffic - Image 4
2024-11-05,Google Ads,Video - YouTube,381,102,5,5,2.12,4.9,3.75,,googleads_video_-_youtube_collection_55,Collection,Video - YouTube - Collection 1
2024-11-05,Google Ads,Shopping,539,190,6,6,1.91,3.16,2.84,9968,googleads_shopping_carousel_92,Carousel,Shopping - Carousel 2
2024-11-05,Facebook,Lead Generation,310,104,2,2,1.25,1.92,2.98,8336,facebook_lead_generation_image_32,Image,Lead Generation - Image 1
2024-11-05,Facebook,Traffic,445,141,4,4,1.17,2.84,3.16,12081,facebook_traffic_text_99,Text,Traffic - Text 2
2024-11-05,LinkedIn,Event Ads,179,17,1,1,0.84,5.88,10.76,2023,linkedin_event_ads_video_23,Video,Event Ads - Video 1
2024-11-05,LinkedIn,Sponsored Content,186,24,1,1,0.73,4.17,7.8,3284,linkedin_sponsored_content_video_29,Video,Sponsored Content - Video 2
2024-11-05,LinkedIn,Sponsored Content,165,18,1,1,0.99,5.56,9.39,1819,linkedin_sponsored_content_carousel_98,Carousel,Sponsored Content - Carousel 3
2024-11-05,TikTok,Video Views,166,93,1,1,2.69,1.08,1.78,3462,tiktok_video_views_text_98,Text,Video Views - Text 1
2024-11-05,TikTok,Conversions,144,80,1,1,2.74,1.25,1.8,,tiktok_conversions_carousel_31,Carousel,Conversions - Carousel 2
2024-11-05,Pinterest,Traffic,80,43,1,1,1.17,2.33,1.88,3682,pinterest_traffic_collection_8,Collection,Traffic - Collection 1
2024-11-05,Pinterest,Brand Awareness,60,31,1,1,1.43,3.23,1.96,2166,pinterest_brand_awareness_text_21,Text,Brand Awareness - Text 2
2024-11-05,Pinterest,Traffic,66,32,1,1,1.19,3.13,2.08,2694,pinterest_traffic_video_56,Video,Traffic - Video 3
2024-11-05,Pinterest,Conversions,51,24,1,1,1.34,4.17,2.09,1796,pinterest_conversions_collection_62,Collection,Conversions - Collection 4
2024-11-06,Google Ads,Search - Brand,441,127,4,4,2.41,3.15,3.46,5271,googleads_search_-_brand_collection_1,Collection,Search - Brand - Collection 1
2024-11-06,Google Ads,Display - Remarketing,614,216,9,9,2.12,4.17,2.84,10170,googleads_display_-_remarketing_carousel_68,Carousel,Display - Remarketing - Carousel 2
2024-11-06,Facebook,Video Views,461,142,4,4,1.13,2.82,3.24,12579,,,
2024-11-06,Facebook,Video Views,293,84,1,1,1.11,1.19,3.5,7581,facebook_video_views_text_76,Text,Video Views - Text 2
2024-11-06,LinkedIn,Event Ads,217,26,1,1,0.73,3.85,8.48,3554,linkedin_event_ads_video_82,Video,Event Ads - Video 1
2024-11-06,LinkedIn,Text Ads,163,15,1,1,0.67,6.67,10.98,2230,linkedin_text_ads_video_66,Video,Text Ads - Video 2
2024-11-06,LinkedIn,Dynamic Ads,144,15,1,1,0.72,6.67,9.61,2082,linkedin_dynamic_ads_image_47,Image,Dynamic Ads - Image 3
2024-11-06,LinkedIn,Sponsored Content,207,23,1,1,0.82,4.35,8.93,2810,linkedin_sponsored_content_collection_51,Collection,Sponsored Content - Collection 4
2024-11-06,TikTok,Reach,133,74,2,2,2.46,2.7,1.81,3007,tiktok_reach_video_5,Video,Reach - Video 1
2024-11-06,TikTok,Conversions,229,193,4,4,2.71,2.07,1.19,7118,tiktok_conversions_collection_53,Collection,Conversions - Collection 2
2024-11-06,Pinterest,Video Views,61,34,1,1,1.54,2.94,1.81,2209,pinterest_video_views_video_69,Video,Video Views - Video 1
2024-11-06,Pinterest,Video Views,73,29,1,1,1.68,3.45,2.51,1728,pinterest_video_views_carousel_13,Carousel,Video Views - Carousel 2
2024-11-06,Pinterest,Conversions,76,40,1,1,1.43,2.5,1.92,2805,pinterest_conversions_video_86,Video,Conversions - Video 3
2024-11-07,Google Ads,Shopping,277,73,3,3,1.99,4.11,3.79,3664,googleads_shopping_collection_19,Collection,Shopping - Collection 1
2024-11-07,Google Ads,Search - Brand,331,97,3,3,2.06,3.09,3.4,4703,googleads_search_-_brand_collection_18,Collection,Search - Brand - Collection 2
2024-11-07,Google Ads,Shopping,265,94,4,4,2.34,4.26,2.81,4012,googleads_shopping_video_27,Video,Shopping - Video 3
2024-11-07,Google Ads,Shopping,225,64,2,2,2.71,3.13,3.54,2362,,,
2024-11-07,Facebook,Lead Generation,179,67,2,2,1.11,2.99,2.66,6032,facebook_lead_generation_image_80,Image,Lead Generation - Image 1
2024-11-07,Facebook,Lead Generation,150,60,2,2,1.34,3.33,2.51,4484,,,
2024-11-07,Facebook,Remarketing,258,101,2,2,1,1.98,2.55,,facebook_remarketing_collection_54,Collection,Remarketing - Collection 3
2024-11-07,Facebook,Video Views,180,57,1,1,1.12,1.75,3.16,5080,facebook_video_views_image_75,Image,Video Views - Image 4
2024-11-07,LinkedIn,Message Ads,362,48,2,2,0.84,4.17,7.49,5733,,,
2024-11-07,LinkedIn,Message Ads,333,33,1,1,0.78,3.03,9.99,4220,,,
2024-11-07,TikTok,Reach,65,35,1,1,2.72,2.86,1.87,1288,,,
2024-11-07,TikTok,Traffic,124,96,2,2,2.97,2.08,1.29,3236,tiktok_traffic_text_3,Text,Traffic - Text 2
2024-11-07,TikTok,Video Views,60,31,1,1,3.04,3.23,1.96,1019,,,
2024-11-07,TikTok,Reach,72,41,1,1,2.8,2.44,1.74,1464,tiktok_reach_video_39,Video,Reach - Video 4
2024-11-07,Pinterest,Brand Awareness,51,23,0,0,1.45,0,2.19,1582,pinterest_brand_awareness_carousel_75,Carousel,Brand Awareness - Carousel 1
2024-11-07,Pinterest,Traffic,53,27,1,1,1.19,3.7,1.96,,pinterest_traffic_carousel_7,Carousel,Traffic - Carousel 2
2024-11-07,Pinterest,App Install,98,51,1,1,1.34,1.96,1.93,,pinterest_app_install_image_9,Image,App Install - Image 3
2024-11-07,Pinterest,App Install,70,43,1,1,1.4,2.33,1.63,3073,pinterest_app_install_text_64,Text,App Install - Text 4
2024-11-08,Google Ads,Shopping,715,226,8,8,1.9,3.54,3.16,11891,googleads_shopping_image_8,Image,Shopping - Image 1
2024-11-08,Google Ads,Shopping,443,149,6,6,2.2,4.03,2.97,,googleads_shopping_collection_85,Collection,Shopping - Collection 2
2024-11-08,Facebook,Traffic,244,82,2,2,1.2,2.44,2.96,6820,facebook_traffic_collection_85,Collection,Traffic - Collection 1
2024-11-08,Facebook,Traffic,308,124,3,3,1.07,2.42,2.48,11611,,,
2024-11-08,LinkedIn,Dynamic Ads,242,32,2,2,0.78,6.25,7.63,4077,linkedin_dynamic_ads_video_99,Video,Dynamic Ads - Video 1
2024-11-08,LinkedIn,Message Ads,227,25,1,1,0.7,4,9.16,3566,linkedin_message_ads_image_44,Image,Message Ads - Image 2
2024-11-08,LinkedIn,Event Ads,294,34,1,1,0.7,2.94,8.71,4888,linkedin_event_ads_collection_31,Collection,Event Ads - Collection 3
2024-11-08,TikTok,Video Views,102,67,1,1,2.57,1.49,1.53,,tiktok_video_views_collection_60,Collection,Video Views - Collection 1
2024-11-08,TikTok,App Install,93,64,1,1,3.33,1.56,1.46,1922,tiktok_app_install_text_51,Text,App Install - Text 2
2024-11-08,TikTok,Reach,141,85,1,1,2.39,1.18,1.65,3555,tiktok_reach_collection_9,Collection,Reach - Collection 3
2024-11-08,Pinterest,Video Views,63,28,1,1,1.37,3.57,2.28,2043,,,
2024-11-08,Pinterest,Brand Awareness,52,25,1,1,1.36,4,2.07,1834,pinterest_brand_awareness_collection_4,Collection,Brand Awareness - Collection 2
2024-11-08,Pinterest,Brand Awareness,64,30,1,1,1.37,3.33,2.11,2188,pinterest_brand_awareness_image_87,Image,Brand Awareness - Image 3
2024-11-08,Pinterest,Video Views,63,30,0,0,1.36,0,2.1,2207,,,
2024-11-09,Google Ads,Display - Remarketing,276,83,3,3,2.73,3.61,3.34,3037,googleads_display_-_remarketing_video_49,Video,Display - Remarketing - Video 1
2024-11-09,Google Ads,Shopping,203,53,2,2,2.18,3.77,3.86,2426,googleads_shopping_carousel_79,Carousel,Shopping - Carousel 2
2024-11-09,Google Ads,Search - Brand,219,58,3,3,2.29,5.17,3.75,2535,googleads_search_-_brand_video_15,Video,Search - Brand - Video 3
2024-11-09,Facebook,Video Views,202,55,2,2,1.27,3.64,3.71,4329,facebook_video_views_image_0,Image,Video Views - Image 1
2024-11-09,Facebook,Lead Generation,228,79,2,2,1.08,2.53,2.88,7296,,,
2024-11-09,LinkedIn,Text Ads,297,37,1,1,0.69,2.7,8.04,5374,linkedin_text_ads_image_74,Image,Text Ads - Image 1
2024-11-09,LinkedIn,Dynamic Ads,240,25,1,1,0.73,4,9.63,3436,,,
2024-11-09,TikTok,App Install,56,33,1,1,2.41,3.03,1.69,1368,tiktok_app_install_image_31,Image,App Install - Image 1
2024-11-09,TikTok,Conversions,86,52,1,1,2.68,1.92,1.64,1943,tiktok_conversions_collection_62,Collection,Conversions - Collection 2
2024-11-09,TikTok,Traffic,70,38,1,1,2.67,2.63,1.87,1422,tiktok_traffic_video_93,Video,Traffic - Video 3
2024-11-09,Pinterest,Brand Awareness,76,41,1,1,1.64,2.44,1.86,,pinterest_brand_awareness_video_38,Video,Brand Awareness - Video 1
2024-11-09,Pinterest,App Install,51,26,0,0,1.5,0,1.98,1733,pinterest_app_install_collection_39,Collection,App Install - Collection 2
2024-11-10,Google Ads,Search - Generic,406,106,4,4,2.65,3.77,3.83,4001,,,
2024-11-10,Google Ads,Search - Brand,298,72,4,4,1.87,5.56,4.12,,googleads_search_-_brand_collection_97,Collection,Search - Brand - Collection 2
2024-11-10,Facebook,Conversions,81,27,1,1,1.18,3.7,3.02,2287,facebook_conversions_text_13,Text,Conversions - Text 1
2024-11-10,Facebook,Lead Generation,125,35,1,1,1.06,2.86,3.58,3292,facebook_lead_generation_image_42,Image,Lead Generation - Image 2
2024-11-10,Facebook,Remarketing,118,41,1,1,0.92,2.44,2.85,4465,facebook_remarketing_carousel_89,Carousel,Remarketing - Carousel 3
2024-11-10,Facebook,Video Views,122,37,1,1,0.92,2.7,3.28,4008,facebook_video_views_image_30,Image,Video Views - Image 4
2024-11-10,LinkedIn,Sponsored Content,137,13,1,1,0.92,7.69,10.68,1418,linkedin_sponsored_content_carousel_54,Carousel,Sponsored Content - Carousel 1
2024-11-10,LinkedIn,Text Ads,111,12,0,0,1,0,9.38,1202,linkedin_text_ads_carousel_65,Carousel,Text Ads - Carousel 2
2024-11-10,LinkedIn,Message Ads,103,10,1,1,0.74,10,9.87,1360,linkedin_message_ads_collection_48,Collection,Message Ads - Collection 3
2024-11-10,TikTok,Conversions,85,49,1,1,3.34,2.04,1.73,1469,tiktok_conversions_image_78,Image,Conversions - Image 1
2024-11-10,TikTok,Video Views,95,69,1,1,2.37,1.45,1.39,2913,tiktok_video_views_collection_31,Collection,Video Views - Collection 2
2024-11-10,TikTok,Reach,62,34,1,1,2.67,2.94,1.83,1272,tiktok_reach_image_35,Image,Reach - Image 3
2024-11-10,Pinterest,Brand Awareness,41,18,0,0,1.41,0,2.22,,pinterest_brand_awareness_collection_49,Collection,Brand Awareness - Collection 1
2024-11-10,Pinterest,Brand Awareness,56,31,1,1,1.61,3.23,1.81,1922,,,
2024-11-10,Pinterest,App Install,37,14,0,0,1.25,0,2.61,,pinterest_app_install_text_55,Text,App Install - Text 3
2024-11-11,Google Ads,Display - Remarketing,284,84,3,3,2.18,3.57,3.39,3849,googleads_display_-_remarketing_carousel_57,Carousel,Display - Remarketing - Carousel 1
2024-11-11,Google Ads,Search - Generic,539,226,8,8,1.98,3.54,2.39,11426,googleads_search_-_generic_video_75,Video,Search - Generic - Video 2
2024-11-11,Google Ads,Video - YouTube,433,132,5,5,2.74,3.79,3.27,4823,,,
2024-11-11,Facebook,Conversions,272,106,2,2,1.22,1.89,2.57,8699,,,
2024-11-11,Facebook,Remarketing,238,69,2,2,0.94,2.9,3.45,7376,facebook_remarketing_text_74,Text,Remarketing - Text 2
2024-11-11,Facebook,Conversions,213,82,2,2,0.96,2.44,2.61,8571,facebook_conversions_video_26,Video,Conversions - Video 3
2024-11-11,LinkedIn,Text Ads,183,25,1,1,0.78,4,7.41,3211,,,
2024-11-11,LinkedIn,Text Ads,144,13,1,1,0.91,7.69,10.88,1427,linkedin_text_ads_carousel_81,Carousel,Text Ads - Carousel 2
2024-11-11,LinkedIn,Dynamic Ads,232,27,1,1,0.92,3.7,8.51,2942,linkedin_dynamic_ads_collection_62,Collection,Dynamic Ads - Collection 3
2024-11-11,LinkedIn,Dynamic Ads,172,17,1,1,0.8,5.88,10.22,2119,linkedin_dynamic_ads_image_52,Image,Dynamic Ads - Image 4
2024-11-11,TikTok,App Install,118,86,2,2,2.92,2.33,1.38,2943,tiktok_app_install_collection_35,Collection,App Install - Collection 1
2024-11-11,TikTok,Conversions,146,118,2,2,3.01,1.69,1.23,3919,tiktok_conversions_image_18,Image,Conversions - Image 2
2024-11-11,TikTok,Video Views,127,72,1,1,3.49,1.39,1.76,2064,tiktok_video_views_carousel_24,Carousel,Video Views - Carousel 3
2024-11-11,Pinterest,Video Views,89,48,1,1,1.17,2.08,1.85,4098,pinterest_video_views_collection_35,Collection,Video Views - Collection 1
2024-11-11,Pinterest,App Install,84,47,1,1,1.34,2.13,1.8,,pinterest_app_install_carousel_18,Carousel,App Install - Carousel 2
2024-11-12,Google Ads,Search - Brand,592,210,9,9,2.34,4.29,2.82,,,,
2024-11-12,Google Ads,Video - YouTube,569,176,6,6,2.64,3.41,3.23,6669,googleads_video_-_youtube_image_71,Image,Video - YouTube - Image 2
2024-11-12,Facebook,Lead Generation,289,96,2,2,0.97,2.08,3,9932,facebook_lead_generation_collection_97,Collection,Lead Generation - Collection 1
2024-11-12,Facebook,Lead Generation,357,132,3,3,1.01,2.27,2.71,13096,facebook_lead_generation_image_35,Image,Lead Generation - Image 2
2024-11-12,LinkedIn,Event Ads,426,59,2,2,0.9,3.39,7.18,6529,linkedin_event_ads_text_43,Text,Event Ads - Text 1
2024-11-12,LinkedIn,Message Ads,377,43,2,2,0.72,4.65,8.8,5994,linkedin_message_ads_collection_19,Collection,Message Ads - Collection 2
2024-11-12,TikTok,Reach,80,63,1,1,2.44,1.59,1.28,2585,,,
2024-11-12,TikTok,Video Views,105,61,1,1,2.43,1.64,1.73,2514,tiktok_video_views_collection_31,Collection,Video Views - Collection 2
2024-11-12,TikTok,Video Views,81,48,1,1,2.71,2.08,1.68,1769,tiktok_video_views_text_19,Text,Video Views - Text 3
2024-11-12,TikTok,App Install,99,61,1,1,2.54,1.64,1.63,2399,,,
2024-11-12,Pinterest,Traffic,120,60,1,1,1.62,1.67,2,3703,,,
2024-11-12,Pinterest,Video Views,135,66,1,1,1.17,1.52,2.05,5623,pinterest_video_views_carousel_14,Carousel,Video Views - Carousel 2
2024-11-13,Google Ads,Search - Brand,229,67,3,3,1.89,4.48,3.43,3541,googleads_search_-_brand_video_39,Video,Search - Brand - Video 1
2024-11-13,Google Ads,Video - YouTube,228,67,2,2,2.54,2.99,3.41,2639,googleads_video_-_youtube_collection_5,Collection,Video - YouTube - Collection 2
2024-11-13,Google Ads,Shopping,302,86,3,3,2.74,3.49,3.5,3134,googleads_shopping_carousel_1,Carousel,Shopping - Carousel 3
2024-11-13,Google Ads,Search - Brand,338,95,4,4,2.32,4.21,3.56,4093,googleads_search_-_brand_video_87,Video,Search - Brand - Video 4
2024-11-13,Facebook,Remarketing,255,82,2,2,1.04,2.44,3.12,7895,facebook_remarketing_collection_36,Collection,Remarketing - Collection 1
2024-11-13,Facebook,Video Views,342,110,3,3,1.22,2.73,3.1,9052,facebook_video_views_carousel_75,Carousel,Video Views - Carousel 2
2024-11-13,Facebook,Conversions,244,82,2,2,1.26,2.44,2.99,6506,facebook_conversions_image_48,Image,Conversions - Image 3
2024-11-13,LinkedIn,Text Ads,308,34,1,1,0.87,2.94,9.12,3898,linkedin_text_ads_collection_36,Collection,Text Ads - Collection 1
2024-11-13,LinkedIn,Dynamic Ads,380,42,2,2,0.71,4.76,8.95,5905,,,
2024-11-13,TikTok,Video Views,84,62,1,1,2.38,1.61,1.36,2602,tiktok_video_views_collection_66,Collection,Video Views - Collection 1
2024-11-13,TikTok,Reach,109,73,1,1,2.51,1.37,1.49,2912,,,
2024-11-13,TikTok,Conversions,102,65,2,2,2.59,3.08,1.58,2511,tiktok_conversions_image_43,Image,Conversions - Image 3
2024-11-13,TikTok,Conversions,133,90,2,2,2.61,2.22,1.48,3453,tiktok_conversions_video_64,Video,Conversions - Video 4
2024-11-13,Pinterest,Conversions,53,24,1,1,1.26,4.17,2.23,,pinterest_conversions_carousel_66,Carousel,Conversions - Carousel 1
2024-11-13,Pinterest,Traffic,59,30,1,1,1.67,3.33,1.97,,pinterest_traffic_collection_3,Collection,Traffic - Collection 2
2024-11-13,Pinterest,App Install,68,40,1,1,1.43,2.5,1.71,2791,pinterest_app_install_carousel_45,Carousel,App Install - Carousel 3
2024-11-13,Pinterest,App Install,57,30,1,1,1.32,3.33,1.87,2276,pinterest_app_install_text_99,Text,App Install - Text 4
2024-11-14,Google Ads,Search - Generic,389,137,4,4,2.04,2.92,2.85,6714,googleads_search_-_generic_video_31,Video,Search - Generic - Video 1
2024-11-14,Google Ads,Display - Remarketing,383,119,4,4,2.41,3.36,3.22,4940,googleads_display_-_remarketing_video_88,Video,Display - Remarketing - Video 2
2024-11-14,Google Ads,Video - YouTube,253,67,3,3,2.39,4.48,3.75,2808,googleads_video_-_youtube_collection_49,Collection,Video - YouTube - Collection 3
2024-11-14,Google Ads,Video - YouTube,375,149,5,5,2.08,3.36,2.52,7150,,,
2024-11-14,Facebook,Remarketing,293,97,3,3,0.97,3.09,3.03,10003,facebook_remarketing_image_55,Image,Remarketing - Image 1
2024-11-14,Facebook,Remarketing,251,88,1,1,0.94,1.14,2.85,9360,facebook_remarketing_text_13,Text,Remarketing - Text 2
2024-11-14,Facebook,Lead Generation,330,152,4,4,1.29,2.63,2.16,11766,facebook_lead_generation_image_79,Image,Lead Generation - Image 3
2024-11-14,LinkedIn,Text Ads,164,19,1,1,0.88,5.26,8.81,2161,linkedin_text_ads_carousel_56,Carousel,Text Ads - Carousel 1
2024-11-14,LinkedIn,Message Ads,231,27,2,2,0.71,7.41,8.55,3825,linkedin_message_ads_text_55,Text,Message Ads - Text 2
2024-11-14,LinkedIn,Event Ads,184,25,1,1,0.95,4,7.51,2636,linkedin_event_ads_text_75,Text,Event Ads - Text 3
2024-11-14,LinkedIn,Sponsored Content,150,15,1,1,0.88,6.67,10.28,1710,linkedin_sponsored_content_collection_94,Collection,Sponsored Content - Collection 4
2024-11-14,TikTok,Conversions,193,127,3,3,3.19,2.36,1.51,3986,tiktok_conversions_carousel_85,Carousel,Conversions - Carousel 1
2024-11-14,TikTok,Conversions,220,191,4,4,2.7,2.09,1.15,7075,tiktok_conversions_video_42,Video,Conversions - Video 2
2024-11-14,Pinterest,Conversions,98,42,1,1,1.33,2.38,2.32,3154,pinterest_conversions_collection_20,Collection,Conversions - Collection 1
2024-11-14,Pinterest,App Install,78,32,1,1,1.23,3.13,2.46,2598,,,
2024-11-14,Pinterest,Conversions,119,54,1,1,1.17,1.85,2.22,4623,,,
